11111101,3
11111110,0
11111111,1
100000000,43
100000001,42
100000010,7
100000011,11
100000100,11
100000101,7
100000110,1
100000111,1
100001000,44
100001001,26
100001010,4
100001011,6
100001100,7
100001101,7
100001110,5
100001111,1
100010000,51
100010001,52
100010010,8
100010011,9
100010100,8
100010101,6
100010110,0
100010111,2
100011000,42
100011001,39
100011010,6
100011011,9
100011100,10
100011101,5
100011110,5
100011111,6
100100000,12
100100001,18
100100010,2
100100011,4
100100100,1
100100101,6
100100110,2
100100111,2
100101000,13
100101001,10
100101010,1
100101011,8
100101100,4
100101101,4
100101110,1
100101111,3
100110000,20
100110001,15
100110010,9
100110011,2
100110100,5
100110101,5
100110110,2
100110111,1
100111000,12
100111001,7
100111010,1
100111011,3
100111100,4
100111101,1
100111110,2
100111111,1
101000000,30
101000001,26
101000010,9
101000011,14
101000100,2
101000101,6
101000110,3
101000111,6
101001000,24
101001001,35
101001010,7
101001011,9
101001100,6
101001101,1
101001110,1
101001111,3
101010000,30
101010001,35
101010010,8
101010011,7
101010100,7
101010101,9
101010110,4
101010111,3
101011000,28
101011001,20
101011010,8
101011011,5
101011100,5
101011101,7
101011110,7
101011111,3
101100000,12
101100001,15
101100010,4
101100011,1
101100100,1
101100101,2
101100110,2
101100111,3
101101000,10
101101001,7
101101010,4
101101011,7
101101100,1
101101101,2
101101110,1
101101111,1
101110000,16
101110001,14
101110010,4
101110011,6
101110100,4
101110101,3
101110110,1
101110111,1
101111000,9
101111001,15
101111010,4
101111011,3
101111100,3
101111101,3
101111110,0
110000000,13
110000001,9
110000010,3
110000011,3
110000100,1
110000101,1
110000110,0
110000111,1
110001000,10
110001001,4
110001010,5
110001011,5
110001100,3
110001101,3
110001110,2
110010000,10
110010001,8
110010010,3
110010011,1
110010100,1
110010110,2
110011000,14
110011001,2
110011010,4
110011011,2
110011100,4
110011101,1
110011110,2
110011111,2
110100000,5
110100001,7
110100010,1
110100100,0
110100101,1
110100110,0
110101000,7
110101001,3
110101010,2
110101011,2
110101100,1
110101101,2
110101110,3
110101111,2
110110000,8
110110001,9
110110010,1
110110011,2
110110100,2
110110101,2
110110110,0
110110111,1
110111000,5
110111001,6
110111010,2
110111011,3
110111100,2
110111101,1
110111110,0
111000000,16
111000001,11
111000010,4
111000011,2
111000100,2
111000101,3
111000110,0
111001000,6
111001001,4
111001010,4
111001011,5
111001100,2
111001110,1
111010000,7
111010001,14
111010010,3
111010011,1
111010100,4
111010101,3
111010110,1
111011000,5
111011001,10
111011010,1
111011011,1
111011100,1
111011110,0
111011111,3
111100000,8
111100001,6
111100010,1
111100100,0
111100101,2
111100110,1
111101000,4
111101001,4
111101010,0
111101011,2
111101100,1
111101101,1
111101110,0
111110000,7
111110001,7
111110010,2
111110011,2
111110100,0
111110110,0
111111000,3
111111001,5
111111010,0
111111011,2
111111100,1
111111110,1
111111111,2
1000000000,131
1000000001,111
1000000010,21
1000000011,27
1000000100,11
1000000101,10
1000000110,4
1000000111,6
1000001000,107
1000001001,87
1000001010,26
1000001011,26
1000001100,13
1000001101,9
1000001110,3
1000001111,1
1000010000,128
1000010001,116
1000010010,18
1000010011,19
1000010100,6
1000010101,8
1000010110,4
1000010111,6
1000011000,114
1000011001,97
1000011010,12
1000011011,25
1000011100,19
1000011101,9
1000011110,5
1000011111,7
1000100000,40
1000100001,38
1000100010,7
1000100011,4
1000100100,7
1000100101,4
1000100110,1
1000100111,2
1000101000,34
1000101001,39
1000101010,10
1000101011,6
1000101100,1
1000101101,5
1000101110,1
1000101111,2
1000110000,44
1000110001,52
1000110010,6
1000110011,8
1000110100,7
1000110101,5
1000110110,0
1000110111,2
1000111000,30
1000111001,37
1000111010,8
1000111011,4
1000111100,3
1000111101,2
1000111110,2
1000111111,4
1001000000,114
1001000001,116
1001000010,18
1001000011,15
1001000100,9
1001000101,5
1001000110,5
1001000111,5
1001001000,96
1001001001,88
1001001010,22
1001001011,16
1001001100,10
1001001101,8
1001001110,5
1001001111,3
1001010000,106
1001010001,104
1001010010,21
1001010011,16
1001010100,7
1001010101,9
1001010110,5
1001010111,6
1001011000,94
1001011001,104
1001011010,14
1001011011,29
1001011100,13
1001011101,10
1001011110,2
1001011111,2
1001100000,30
1001100001,31
1001100010,5
1001100011,8
1001100100,3
1001100101,5
1001100110,3
1001100111,1
1001101000,29
1001101001,22
1001101010,5
1001101011,2
1001101100,2
1001101101,3
1001101110,4
1001101111,3
1001110000,44
1001110001,32
1001110010,10
1001110011,8
1001110100,3
1001110101,3
1001110110,0
1001111000,40
1001111001,17
1001111010,6
1001111011,2
1001111100,3
1001111101,3
1001111110,1
1001111111,3
1010000000,21
1010000001,13
1010000010,5
1010000011,7
1010000100,4
1010000101,4
1010000110,0
1010000111,2
1010001000,21
1010001001,29
1010001010,3
1010001011,3
1010001100,4
1010001101,2
1010001110,1
1010001111,2
1010010000,23
1010010001,33
1010010010,4
1010010011,3
1010010100,3
1010010101,1
1010010110,0
1010010111,1
1010011000,24
1010011001,23
1010011010,6
1010011011,3
1010011100,1
1010011101,2
1010011110,1
1010011111,1
1010100000,12
1010100001,17
1010100010,1
1010100011,2
1010100100,3
1010100101,1
1010100110,0
1010100111,2
1010101000,16
1010101001,17
1010101010,10
1010101011,4
1010101100,0
1010101101,1
1010101110,0
1010101111,2
1010110000,14
1010110001,19
1010110010,5
1010110011,8
1010110100,0
1010110101,2
1010110110,0
1010111000,18
1010111001,14
1010111010,2
1010111011,1
1010111100,2
1010111110,1
1010111111,1
1011000000,30
1011000001,24
1011000010,2
1011000011,4
1011000100,2
1011000101,3
1011000110,0
1011000111,1
1011001000,14
1011001001,23
1011001010,4
1011001011,7
1011001100,3
1011001101,3
1011001110,2
1011001111,2
1011010000,28
1011010001,24
1011010010,1
1011010011,5
1011010100,4
1011010101,3
1011010110,1
1011011000,18
1011011001,20
1011011010,3
1011011011,8
1011011100,3
1011011101,2
1011011110,0
1011011111,4
1011100000,18
1011100001,11
1011100010,3
1011100011,4
1011100100,2
1011100101,1
1011100110,1
1011101000,10
1011101001,15
1011101010,5
1011101011,3
1011101100,1
1011101101,2
1011101110,1
1011101111,2
1011110000,10
1011110001,11
1011110010,3
1011110011,2
1011110100,2
1011110110,0
1011111000,11
1011111001,5
1011111010,2
1011111100,1
1011111101,1
1011111110,1
1100000000,42
1100000001,49
1100000010,9
1100000011,11
1100000100,4
1100000101,11
1100000110,0
1100000111,3
1100001000,34
1100001001,31
1100001010,10
1100001011,7
1100001100,14
1100001101,6
1100001110,1
1100001111,4
1100010000,58
1100010001,44
1100010010,12
1100010011,11
1100010100,5
1100010101,6
1100010110,2
1100010111,2
1100011000,23
1100011001,27
1100011010,11
1100011011,9
1100011100,8
1100011101,6
1100011110,3
1100011111,2
1100100000,20
1100100001,19
1100100010,4
1100100011,2
1100100100,5
1100100101,1
1100100110,0
1100100111,2
1100101000,11
1100101001,7
1100101010,4
1100101011,3
1100101100,3
1100101101,2
1100101110,1
1100101111,2
1100110000,11
1100110001,10
1100110010,2
1100110011,8
1100110100,4
1100110101,2
1100110110,1
1100110111,1
1100111000,9
1100111001,9
1100111010,3
1100111011,7
1100111100,1
1100111101,4
1100111110,0
1100111111,2
1101000000,31
1101000001,31
1101000010,8
1101000011,15
1101000100,8
1101000101,3
1101000110,3
1101000111,6
1101001000,29
1101001001,17
1101001010,8
1101001011,10
1101001100,2
1101001101,5
1101001110,1
1101001111,1
1101010000,37
1101010001,39
1101010010,6
1101010011,13
1101010100,6
1101010101,8
1101010110,3
1101010111,4
1101011000,26
1101011001,22
1101011010,10
1101011011,14
1101011100,5
1101011101,1
1101011110,3
1101011111,2
1101100000,14
1101100001,10
1101100010,10
1101100011,2
1101100100,1
1101100101,4
1101100110,2
1101100111,3
1101101000,3
1101101001,10
1101101010,2
1101101011,2
1101101100,4
1101101101,1
1101101110,1
1101101111,1
1101110000,13
1101110001,17
1101110010,5
1101110011,1
1101110100,4
1101110101,1
1101110110,0
1101110111,2
1101111000,15
1101111001,7
1101111010,3
1101111011,3
1101111100,3
1101111101,5
1101111110,3
1101111111,2
1110000000,8
1110000001,12
1110000010,1
1110000011,1
1110000100,2
1110000101,1
1110000110,0
1110000111,1
1110001000,6
1110001001,6
1110001010,2
1110001011,4
1110001100,0
1110001101,3
1110001110,1
1110001111,1
1110010000,7
1110010001,10
1110010010,4
1110010011,3
1110010100,1
1110010101,2
1110010110,1
1110010111,3
1110011000,11
1110011001,8
1110011010,3
1110011011,2
1110011100,4
1110011101,1
1110011110,0
1110011111,2
1110100000,3
1110100001,8
1110100010,0
1110100011,2
1110100100,1
1110100101,1
1110100110,2
1110101000,8
1110101001,4
1110101010,2
1110101011,4
1110101100,0
1110101101,1
1110101110,1
1110101111,1
1110110000,6
1110110001,3
1110110010,2
1110110011,2
1110110100,1
1110110110,1
1110111000,4
1110111001,8
1110111010,3
1110111011,1
1110111100,0
1110111101,1
1110111110,1
1110111111,2
1111000000,16
1111000001,9
1111000010,2
1111000011,1
1111000100,0
1111000101,1
1111000110,0
1111000111,1
1111001000,8
1111001001,6
1111001010,4
1111001011,4
1111001100,0
1111001101,1
1111001110,0
1111001111,2
1111010000,8
1111010001,15
1111010010,2
1111010011,2
1111010100,1
1111010101,2
1111010110,1
1111011000,7
1111011001,7
1111011010,0
1111011011,2
1111011100,3
1111011101,3
1111011110,2
1111100000,9
1111100001,2
1111100010,2
1111100100,3
1111100110,0
1111100111,1
1111101000,5
1111101001,3
1111101010,1
1111101011,2
1111101100,0
1111101101,2
1111101110,0
1111101111,1
1111110000,7
1111110001,6
1111110010,2
1111110011,1
1111110100,1
1111110110,0
1111111000,3
1111111001,4
1111111010,3
1111111011,1
1111111100,0
1111111101,2
1111111110,1
